id;successful_forward_passes_percent;fouls_avg;successful_vertical_passes_percent;dribbles_avg;back_pass_to_gk_avg;forward_passes_avg;deep_completed_cross_avg;successful_attacking_actions_avg;accelerations_avg;third_position;minutes_on_field;prevented_goals;through_passes_avg;height;goals;market_value;foul_suffered_avg;accurate_passes_to_final_third_percent;defensive_duels_won;primary_position_percent;shots_avg;full_name;aerial_duels_won;last_club_name;back_passes_avg;shots;progressive_run_avg;successful_through_passes_percent;received_long_pass_avg;successful_dribbles_percent;crosses_avg;current_team_logo;duels_avg;successful_cross_from_left_percent;goalkeeper_exits_avg;domestic_competition_name;accurate_short_medium_pass_percent;key_passes_avg;pre_assist_avg;passport_country_codes;xg_shot;non_penalty_goal;foot;total_matches;defensive_duels_avg;short_medium_pass_avg;long_passes_avg;tackle_avg;passes_avg;cross_from_right_avg;conceded_goals;direct_free_kicks_taken_avg;deep_completed_pass_avg;passes_to_final_third_avg;shots_against;direct_free_kicks_on_target_percent;offensive_duels_won;smart_passes_avg;penalties_conversion_percent;free_kicks_taken_avg;aerial_duels_avg;cross_to_goalie_box_avg;birth_date;yellow_cards_avg;pre_pre_assist_avg;accurate_passes_percent;birth_country_code;xg_shot_avg;xg_assist;duels_won;conceded_goals_avg;image;successful_long_passes_percent;assists_avg;accurate_crosses_percent;on_loan;current_team_name;yellow_cards;weight;possession_adjusted_interceptions;offensive_duels_avg;positions;pass_to_penalty_area_avg;cross_from_left_avg;accurate_smart_passes_percent;penalties_taken;red_cards_avg;head_goals;progressive_pass_avg;received_pass_avg;name;average_pass_length;secondary_position_percent;successful_progressive_pass_percent;xg_save_avg;current_team_color;successful_back_passes_percent;successful_defensive_actions_avg;possession_adjusted_tackle;corners_taken_avg;shot_assists_avg;clean_sheets;red_cards;shot_block_avg;head_goals_avg;xg_save;interceptions_avg;assists;primary_position;goal_conversion_percent;average_long_pass_length;successful_cross_from_right_percent;save_percent;goals_avg;passport_country_names;gk_aerial_duels_avg;prevented_goals_avg;contract_expires;accurate_pass_to_penalty_area_percent;vertical_passes_avg;birth_day;non_penalty_goal_avg;shots_on_target_percent;xg_assist_avg;touch_in_box_avg;secondary_position;shots_against_avg;age;third_position_percent;birth_country_name
305180;62.55;0.98;86.98;0.0;2.26;15.33;0.0;0.12;0.0;0;1474;0.0;0.31;192;1;100000;0.37;47.62;72.62;74;0.37;Carlos González;75.0;Zamora;2.69;6;0.43;40.0;0.73;0.0;0.0;0;14.96;0.0;0.0;0;81.91;0.0;0.0;['ESP'];0.62;1;right;19;5.13;24.3;6.66;0.37;30.96;0.0;0;0.0;0.18;5.13;0;0.0;20.0;0.0;0.0;0.0;5.86;0.0;1991-11-04;0.18;0.0;73.57;ESP;0.04;0.0;66.94;0.0;https://cdn5.wyscout.com/photos/players/public/g305180_100x130.png;43.12;0.0;0.0;False;0;3;82;8.32;0.61;['RCB', 'LCB'];0.37;0.0;0.0;0;0.0;1;7.63;15.2;C. Gutiérrez;22.62;23;59.2;0.0;0;95.45;10.32;0.49;0.0;0.0;0;0;0.79;0.06;0.0;6.23;0;RCB;16.667;33.51;0.0;0.0;0.06;['Spain'];0.0;0.0;0;33.33;10.32;1991-11-04;0.06;33.33;0.0;0.85;LCB;0.0;33.0;0;Spain
367987;50.0;1.43;78.57;0.2;0.05;3.07;0.0;0.72;0.0;0;1760;0.0;0.1;176;6;100000;1.59;68.97;59.26;97;1.69;Antonio Jesús Camacho Díaz;36.11;Zamora;3.63;33;0.05;50.0;1.94;25.0;0.05;https://cdn5.wyscout.com/photos/team/public/g23520_120x120.png;22.96;0.0;0.0;Segunda Division RFEF;71.43;0.1;0.05;['ESP'];5.84;6;right;27;2.76;12.17;0.36;0.05;12.58;0.05;0;0.0;0.61;1.48;0;0.0;23.48;0.05;0.0;0.0;7.36;0.0;1990-02-27;0.15;0.0;69.92;ESP;0.3;1.15;33.85;0.0;https://cdn5.wyscout.com/photos/players/public/g367987_100x130.png;28.57;0.1;0.0;False;Juventud Torremolinos;3;63;1.91;6.75;['CF'];0.72;0.0;0.0;0;0.0;2;1.33;7.98;Pito Camacho;13.94;0;73.08;0.0;000000;80.28;3.07;0.07;0.05;0.36;0;0;0.05;0.1;0.0;1.38;2;CF;18.182;6.06;0.0;0.0;0.31;['Spain'];0.0;0.0;0;42.86;2.86;1990-02-27;0.31;39.39;0.06;2.61;0;0.0;35.0;0;Spain
172437;50.0;0.0;91.67;0.0;0.0;9.47;0.0;0.0;0.0;0;95;0.94;0.0;186;0;100000;0.0;0.0;100.0;100;0.0;Javier Montoya Monente;0.0;Amorebieta;0.0;0;0.0;0.0;0.0;0.0;0.0;0;0.95;0.0;2.84;0;92.86;0.0;0.0;['ESP'];0.0;0;right;1;0.95;13.26;8.53;0.0;21.79;0.0;0;0.0;0.0;0.95;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1991-04-16;0.0;0.0;73.91;ESP;0.0;0.0;100.0;0.0;https://cdn5.wyscout.com/photos/players/public/g172437_100x130.png;44.44;0.0;0.0;False;0;0;75;5.45;0.0;['GK'];0.0;0.0;0.0;0;0.0;0;6.63;13.26;Javi Montoya;33.25;0;57.14;0.89;0;0.0;4.74;0.0;0.0;0.0;1;0;0.0;0.0;0.94;3.79;0;GK;0.0;46.6;0.0;100.0;0.0;['Spain'];0.0;0.891;0;0.0;11.37;1991-04-16;0.0;0.0;0.0;0.0;0;3.79;34.0;0;Spain
372341;68.57;0.0;94.74;0.0;0.0;15.02;0.0;0.0;0.03;0;2936;-1.14;0.21;190;0;100000;0.18;53.1;80.0;100;0.0;Marcos Lavín Rodríguez;96.15;Lugo;0.0;0;0.0;71.43;0.21;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/2704_120x120.png;1.07;0.0;2.36;Primera Division RFEF;94.08;0.0;0.0;['ESP'];0.0;0;right;30;0.15;8.8;11.77;0.0;20.6;0.0;32;0.0;0.06;4.44;104;0.0;100.0;0.0;0.0;0.0;0.8;0.0;1996-09-02;0.03;0.03;75.6;ESP;0.0;0.0;94.29;0.98;https://cdn5.wyscout.com/photos/players/public/g372341_100x130.png;61.98;0.0;0.0;False;Lugo;1;77;2.09;0.03;['GK'];0.21;0.0;0.0;0;0.0;0;9.2;11.22;Marcos Lavín;41.48;0;75.67;0.95;ff0000;0.0;1.72;0.0;0.0;0.0;10;0;0.0;0.0;30.86;1.59;0;GK;0.0;54.38;0.0;69.23;0.0;['Spain'];0.8;-0.035;0;0.0;5.24;1996-09-02;0.0;0.0;0.0;0.0;0;3.19;28.0;0;Spain
494605;69.04;0.07;95.77;0.0;0.0;12.35;0.0;0.0;0.0;0;2659;3.78;0.1;185;0;100000;0.24;41.82;25.0;100;0.0;Unai Marino Alkorta;88.89;Amorebieta;0.0;0;0.0;0.0;0.14;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g37062_120x120.png;0.88;0.0;1.62;Primera Division RFEF;96.63;0.0;0.0;['ESP'];0.0;0;right;28;0.14;12.05;9.98;0.0;22.03;0.0;37;0.0;0.0;1.86;138;0.0;100.0;0.0;0.0;0.0;0.61;0.0;1999-12-10;0.0;0.0;80.49;ESP;0.0;0.0;76.92;1.25;https://cdn5.wyscout.com/photos/players/public/g494605_100x130.png;61.02;0.0;0.0;False;Unionistas de Salamanca;0;81;1.52;0.07;['GK'];0.1;0.0;0.0;0;0.03;0;7.68;14.52;Unai Marino;33.92;0;62.11;1.38;000000;0.0;1.18;0.0;0.0;0.0;7;1;0.0;0.0;40.78;1.15;0;GK;0.0;48.07;0.0;73.19;0.0;['Spain'];0.61;0.128;0;0.0;8.8;1999-12-10;0.0;0.0;0.0;0.0;0;4.67;25.0;0;Spain
62880;67.86;1.03;86.6;1.03;0.98;21.41;0.56;1.35;0.11;0;3400;0.0;0.24;175;6;100000;0.79;63.21;64.62;99;0.56;Joan Oriol i Gràcia;55.96;Gimnàstic Tarragona;5.69;21;1.03;22.22;0.9;51.28;1.24;0;15.59;44.68;0.0;0;87.32;0.13;0.03;['ESP'];4.52;1;left;38;6.88;33.41;8.92;0.19;43.54;0.0;0;0.0;0.26;7.91;0;0.0;41.1;0.0;100.0;0.13;2.89;0.16;1986-11-05;0.21;0.0;78.54;ESP;0.12;1.01;55.35;0.0;https://cdn5.wyscout.com/photos/players/public/40279_100x130.png;50.15;0.03;44.68;False;0;8;70;6.87;3.86;['LB'];1.48;1.24;0.0;5;0.0;1;10.16;28.83;Joan Oriol;21.2;0;71.09;0.0;0;96.74;9.45;0.26;0.03;0.32;0;0;0.4;0.03;0.0;4.82;1;LB;28.571;35.75;0.0;0.0;0.16;['Spain'];0.0;0.0;0;48.21;11.06;1986-11-05;0.03;47.62;0.03;0.58;0;0.0;38.0;0;Spain
-133793;25.0;2.76;80.0;5.92;0.39;1.58;0.0;3.95;0.0;LAMF;228;0.0;0.0;0;0;75000;2.37;0.0;33.33;49;1.97;Yanis Lhery;0.0;Alcorcón;2.76;5;1.97;0.0;0.79;53.33;0.39;https://cdn5.wyscout.com/photos/team/public/g22397_120x120.png;18.16;0.0;0.0;0;73.68;0.39;0.39;['FRA'];0.19;0;both;10;4.74;7.5;0.0;0.39;7.89;0.0;0;0.0;0.79;0.39;0;0.0;38.46;0.0;0.0;0.0;1.58;0.0;2003-05-07;0.39;0.0;70.0;FRA;0.07;0.09;34.78;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;0.0;False;Alcorcón B;1;0;2.86;10.26;['RW', 'CF', 'LAMF'];0.39;0.39;0.0;0;0.0;0;0.0;8.68;Y. Lhery;10.81;23;0.0;0.0;000000;100.0;3.55;0.71;0.0;0.79;0;0;0.0;0.0;0.0;1.58;0;RW;0.0;0.0;0.0;0.0;0.0;['France'];0.0;0.0;0;100.0;1.97;2003-05-07;0.0;40.0;0.03;2.37;CF;0.0;22.0;15;France
103147;81.82;1.03;87.5;0.0;0.0;11.38;0.0;0.0;0.0;LB;87;0.0;0.0;183;0;50000;0.0;50.0;0.0;33;0.0;Jon Aurtenetxe Borde;100.0;Amorebieta;5.17;0;0.0;0.0;1.03;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/4127_120x120.png;5.17;0.0;0.0;Primera Division RFEF;87.5;0.0;0.0;['ESP'];0.0;0;left;4;2.07;24.83;3.1;0.0;27.93;0.0;0;0.0;0.0;2.07;0;0.0;0.0;0.0;0.0;0.0;2.07;0.0;1992-01-03;0.0;0.0;81.48;ESP;0.0;0.0;40.0;0.0;https://cdn5.wyscout.com/photos/players/public/43900_100x130.png;33.33;0.0;0.0;False;Amorebieta;0;82;3.91;1.03;['LCB3', 'LCB', 'LB'];0.0;0.0;0.0;0;0.0;0;3.1;19.66;Jon Aurtenetxe;11.39;28;100.0;0.0;0000FF;100.0;3.1;0.0;0.0;0.0;0;0;1.03;0.0;0.0;3.1;0;LCB3;0.0;13.23;0.0;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;0.0;8.28;1992-01-03;0.0;0.0;0.0;0.0;LCB;0.0;33.0;14;Spain
-242034;54.84;2.88;75.86;0.96;0.64;9.93;0.32;0.96;0.32;0;281;0.0;0.64;172;1;50000;0.32;90.0;51.72;98;1.28;Tomás Berardozzi;66.67;Arenteiro;4.48;4;0.64;50.0;0.64;0.0;2.56;https://cdn5.wyscout.com/photos/team/public/g39883_120x120.png;16.65;12.5;0.0;Primera Division RFEF;80.82;0.0;0.0;['ARG', 'ITA'];0.66;1;left;6;9.29;23.38;2.56;0.64;28.51;0.0;0;0.0;0.32;3.2;0;0.0;28.57;0.0;0.0;0.0;3.84;0.96;2002-09-12;0.96;0.0;73.03;ARG;0.21;0.0;50.0;0.0;https://cdn5.wyscout.com/photos/players/public/g-242034_100x130.png;62.5;0.0;12.5;False;Arenteiro;3;70;3.18;2.24;['LB'];3.2;2.56;0.0;0;0.0;0;5.12;19.54;T. Berardozzi;18.4;0;56.25;0.0;000000;100.0;7.69;0.91;0.0;0.0;0;0;0.32;0.0;0.0;2.24;0;LB;25.0;24.77;0.0;0.0;0.32;['Argentina', 'Italy'];0.0;0.0;2025-06-30;20.0;9.29;2002-09-12;0.32;50.0;0.0;1.28;0;0.0;22.0;0;Argentina
-94543;54.46;1.52;50.0;3.3;0.0;4.97;1.33;3.59;0.25;0;1830;0.0;0.15;187;4;50000;0.74;62.5;54.87;70;1.77;Francisco Javier Areso Blanco;41.35;Tarazona;3.25;36;2.26;33.33;3.2;47.76;4.62;https://cdn5.wyscout.com/photos/team/public/g16798_120x120.png;24.05;75.0;0.0;Primera Division RFEF;68.42;0.34;0.0;['ESP'];2.85;4;right;35;5.56;13.08;1.18;0.15;18.79;4.43;0;0.0;0.39;1.18;0;0.0;34.48;0.05;0.0;0.0;5.11;0.34;1997-09-03;0.25;0.05;57.59;ESP;0.14;1.0;37.63;0.0;https://cdn5.wyscout.com/photos/players/public/g-94543_100x130.png;54.17;0.0;26.6;False;Tarazona;5;79;3.21;8.56;['RW', 'CF'];2.75;0.2;0.0;0;0.0;2;3.25;10.62;J. Areso;20.19;11;60.61;0.0;000000;90.91;5.9;0.18;0.0;0.54;0;0;0.2;0.1;0.0;2.7;0;RW;11.111;16.09;24.44;0.0;0.2;['Spain'];0.0;0.0;2025-06-30;44.64;5.9;1997-09-03;0.2;44.44;0.05;3.2;CF;0.0;27.0;0;Spain
145398;65.15;2.76;83.1;1.38;0.79;13.03;0.2;1.97;0.39;DMF;456;0.0;0.59;181;1;50000;2.57;68.0;65.0;39;1.58;Adrián Cruz Juncal;37.5;Arenteiro;4.34;8;0.79;33.33;0.0;85.71;0.79;https://cdn5.wyscout.com/photos/team/public/g39883_120x120.png;24.28;100.0;0.0;Primera Division RFEF;80.0;0.0;0.0;['ESP'];0.48;1;right;14;7.89;27.63;6.51;0.79;34.93;0.59;0;0.0;0.59;9.87;0;0.0;55.88;0.2;0.0;0.39;4.74;0.2;1987-07-18;0.39;0.0;75.71;ESP;0.09;0.26;52.85;0.0;https://cdn5.wyscout.com/photos/players/public/60878_100x130.png;63.64;0.0;25.0;False;Arenteiro;2;78;8.53;6.71;['RDMF', 'RCMF', 'DMF'];1.38;0.2;0.0;0;0.2;1;8.29;21.91;A. Cruz;16.2;35;78.57;0.0;000000;90.91;11.64;1.18;0.59;0.99;0;1;0.2;0.2;0.0;5.72;0;RDMF;12.5;23.53;0.0;0.0;0.2;['Spain'];0.0;0.0;2025-06-30;42.86;14.01;1987-07-18;0.2;37.5;0.05;1.78;RCMF;0.0;37.0;10;Spain
409332;66.28;1.56;82.91;0.42;0.42;15.65;0.54;1.05;0.0;DMF;3001;0.0;0.39;180;3;50000;1.02;63.25;64.43;41;0.72;Ekaitz Molina Aretxabaleta;46.27;Barakaldo;5.37;24;0.39;30.77;0.39;57.14;1.05;https://cdn5.wyscout.com/photos/team/public/2723_120x120.png;16.43;38.46;0.0;Primera Division RFEF;82.41;0.24;0.03;['ESP'];2.17;3;right;35;7.59;26.93;7.71;0.84;35.69;0.63;0;0.0;0.6;8.49;0;0.0;46.67;0.03;0.0;0.0;4.02;0.06;1990-09-25;0.3;0.0;75.63;ESP;0.06;1.93;54.56;0.0;https://cdn5.wyscout.com/photos/players/public/g409332_100x130.png;55.64;0.09;48.57;False;Barakaldo;10;72;6.26;2.25;['RDMF', 'RCMF', 'DMF'];1.86;0.39;0.0;0;0.0;0;8.34;16.25;Ekaitz Molina;20.9;19;78.06;0.0;000000;93.85;9.96;1.24;0.0;0.66;0;0;0.15;0.0;0.0;4.23;3;RDMF;12.5;32.04;52.38;0.0;0.09;['Spain'];0.0;0.0;2025-06-30;48.39;10.71;1990-09-25;0.09;41.67;0.06;0.75;RCMF;0.0;34.0;13;Spain
-157614;70.49;0.0;100.0;0.0;0.0;18.74;0.0;0.0;0.0;0;293;-1.78;0.31;0;0;50000;0.0;66.67;0.0;100;0.0;Carlos Manuel Pérez Sánchez;100.0;Real Unión;0.0;0;0.0;100.0;0.31;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/1931_120x120.png;0.92;0.0;0.0;Primera Division RFEF;97.44;0.0;0.0;['ESP'];0.0;0;right;3;0.61;11.98;14.44;0.0;26.42;0.0;5;0.0;0.0;7.37;14;0.0;0.0;0.0;0.0;0.0;0.31;0.0;2002-06-07;0.0;0.0;79.07;ESP;0.0;0.0;33.33;1.54;https://cdn5.wyscout.com/photos/players/public/g-157614_100x130.png;63.83;0.0;0.0;False;Real Unión;0;0;2.66;0.0;['GK'];0.0;0.0;0.0;0;0.0;0;10.75;16.59;Charlie Pérez;38.37;0;80.0;0.99;000000;0.0;2.15;0.0;0.0;0.0;0;0;0.0;0.0;3.22;2.15;0;GK;0.0;54.76;0.0;64.29;0.0;['Spain'];0.31;-0.547;2025-06-30;0.0;7.06;2002-06-07;0.0;0.0;0.0;0.0;0;4.3;22.0;0;Spain
-207391;25.0;1.18;83.33;5.92;0.0;4.74;2.37;7.11;0.0;LAMF;76;0.0;0.0;178;0;50000;1.18;50.0;50.0;39;3.55;Mamadou Cellou Diallo;33.33;Alcoyano;3.55;3;0.0;0.0;0.0;60.0;2.37;https://cdn5.wyscout.com/photos/team/public/g28887_120x120.png;26.05;100.0;0.0;Superettan U19;60.0;2.37;0.0;['GUI'];0.08;0;right;3;7.11;17.76;0.0;0.0;20.13;0.0;0;0.0;0.0;2.37;0;0.0;41.67;0.0;0.0;0.0;3.55;1.18;2002-01-05;0.0;0.0;64.71;GUI;0.09;0.32;40.91;0.0;https://cdn5.wyscout.com/photos/players/public/g-207391_100x130.png;0.0;0.0;100.0;False;Värnamo U19;0;70;1.58;14.21;['RW', 'LCMF3', 'LAMF'];2.37;2.37;0.0;0;0.0;0;2.37;8.29;M. Cellou;16.85;23;100.0;0.0;000000;66.67;4.74;0.0;2.37;4.74;0;0;0.0;0.0;0.0;1.18;0;RW;0.0;0.0;0.0;0.0;0.0;['Guinea'];0.0;0.0;2025-06-30;100.0;7.11;2002-01-05;0.0;33.33;0.38;1.18;LCMF3;0.0;23.0;22;Guinea
-227051;66.15;3.03;80.43;0.38;0.38;12.29;0.0;0.95;0.0;AMF;476;0.0;0.76;183;0;50000;0.76;52.0;47.73;55;0.57;Alejandro Martín Masogo;47.5;Yeclano;4.92;3;0.38;25.0;0.19;100.0;0.0;https://cdn5.wyscout.com/photos/team/public/2737_120x120.png;23.63;0.0;0.0;Primera Division RFEF;85.4;0.19;0.0;['ESP', 'EQG'];0.95;0;right;11;8.32;25.9;4.16;0.0;30.06;0.0;0;0.0;0.76;4.73;0;0.0;36.0;0.19;0.0;0.19;7.56;0.0;2001-01-26;0.38;0.0;76.73;ESP;0.18;0.24;44.0;0.0;https://cdn5.wyscout.com/photos/players/public/g-227051_100x130.png;22.73;0.19;0.0;False;Yeclano;2;76;8.16;4.73;['LCMF', 'LDMF', 'AMF'];1.7;0.0;100.0;0;0.0;0;4.16;14.94;Álex Masogo;21.56;12;63.64;0.0;000000;92.31;9.26;0.0;0.0;0.57;0;0;0.38;0.0;0.0;5.29;1;LCMF;0.0;23.74;0.0;0.0;0.0;['Spain', 'Equatorial Guinea'];0.0;0.0;0;33.33;8.7;2001-01-26;0.0;66.67;0.05;0.76;LDMF;0.0;24.0;10;Spain
-146235;75.0;0.77;90.8;0.19;2.81;22.45;0.1;0.29;0.1;0;930;0.0;0.68;184;1;50000;0.87;62.65;75.51;84;0.1;Iker Recio Ortega;48.15;Antequera;4.35;1;0.97;14.29;0.19;50.0;0.68;https://cdn5.wyscout.com/photos/team/public/1930_120x120.png;10.35;20.0;0.0;Segunda División;91.44;0.19;0.0;['ESP'];0.08;1;left;11;4.74;35.03;8.81;0.19;44.52;0.19;0;0.0;0.19;8.03;0;0.0;64.29;0.1;0.0;0.0;2.61;0.0;2001-06-17;0.29;0.0;82.61;ESP;0.01;0.01;59.81;0.0;https://cdn5.wyscout.com/photos/players/public/g-146235_100x130.png;52.75;0.0;14.29;False;Cádiz;3;80;5.2;1.35;['LCB', 'LB'];1.35;0.48;0.0;0;0.0;1;10.94;29.52;Iker Recio;24.51;15;77.88;0.0;1844a2;93.33;7.16;0.3;0.0;0.1;0;0;0.19;0.1;0.0;3.39;0;LCB;100.0;41.82;0.0;0.0;0.1;['Spain'];0.0;0.0;2025-06-30;14.29;15.77;2001-06-17;0.1;100.0;0.0;0.58;LB;0.0;23.0;0;Spain
-119175;75.24;1.85;89.49;1.44;0.23;9.73;0.0;1.2;0.56;RCMF;1942;0.0;0.42;180;1;50000;2.04;78.0;72.04;31;0.46;Alessandro Burlamaqui Apaolaza;50.88;Intercity SJ D' Alacant;4.59;10;1.25;22.22;0.28;67.74;0.0;https://cdn5.wyscout.com/photos/team/public/g-10918_120x120.png;21.04;0.0;0.0;Primera Division RFEF;85.33;0.14;0.0;['PER', 'ESP'];0.53;1;right;29;9.78;29.38;1.85;0.32;31.24;0.0;0;0.0;0.28;4.63;0;0.0;51.24;0.23;0.0;0.0;2.64;0.0;2002-02-18;0.46;0.0;83.83;PER;0.02;0.53;60.35;0.0;https://cdn5.wyscout.com/photos/players/public/g-119175_100x130.png;60.0;0.05;0.0;False;Intercity SJ D' Alacant;10;70;4.88;5.61;['LCMF', 'RDMF', 'RCMF'];0.56;0.0;40.0;0;0.0;0;5.01;16.68;A. Burlamaqui;17.19;18;65.74;0.0;000000;91.92;11.03;0.43;0.0;0.28;0;0;0.14;0.0;0.0;3.66;1;LCMF;10.0;23.71;0.0;0.0;0.05;['Peru', 'Spain'];0.0;0.0;2025-06-30;41.67;11.91;2002-02-18;0.05;30.0;0.02;0.09;RDMF;0.0;23.0;15;Peru
-169180;81.63;1.24;83.95;1.45;0.83;20.32;0.62;2.28;0.0;0;434;0.0;0.21;0;0;50000;0.83;81.4;77.5;21;1.04;Gregorio Gracia Sánchez;20.0;Ibiza;12.86;5;1.87;100.0;1.66;85.71;1.87;https://cdn5.wyscout.com/photos/team/public/g39898_120x120.png;16.18;33.33;0.0;Primera Division RFEF;91.24;0.83;0.0;['ESP'];0.96;0;both;15;8.29;56.82;3.11;0.0;61.59;0.62;0;0.0;1.45;8.92;0;0.0;45.83;0.0;0.0;0.41;2.07;0.62;2002-05-15;0.0;0.41;87.88;ESP;0.2;0.75;56.41;0.0;https://cdn5.wyscout.com/photos/players/public/g-169180_100x130.png;53.33;0.21;33.33;True;Ibiza;0;0;8.51;4.98;['AMF', 'LWB'];3.32;1.24;0.0;0;0.0;0;10.58;49.35;Gori;15.7;18;84.31;0.0;000000;100.0;10.78;0.0;0.0;1.04;0;0;0.21;0.0;0.0;4.35;1;AMF;0.0;15.35;33.33;0.0;0.0;['Spain'];0.0;0.0;2027-06-30;56.25;16.8;2002-05-15;0.0;40.0;0.16;1.87;LWB;0.0;23.0;0;Spain
-254041;60.7;1.03;73.36;1.39;0.46;10.13;0.68;1.6;0.36;0;2532;0.0;0.36;180;1;50000;1.67;55.32;52.66;78;0.36;Daniel Merchán Úbeda;43.04;Algeciras;7.89;10;1.88;40.0;1.78;53.85;2.42;https://cdn5.wyscout.com/photos/team/public/g2056_120x120.png;16.24;32.84;0.0;Primera Division RFEF;85.28;0.18;0.04;['ESP'];0.79;1;left;31;6.01;23.42;4.16;0.0;29.82;0.04;0;0.0;0.28;3.34;0;0.0;43.42;0.04;0.0;0.14;2.81;0.36;2002-02-05;0.28;0.0;75.45;ESP;0.03;1.6;46.61;0.0;https://cdn5.wyscout.com/photos/players/public/g-254041_100x130.png;43.59;0.07;32.35;False;Algeciras;8;72;4.16;5.4;['LB', 'LAMF'];2.31;2.38;0.0;0;0.07;0;6.15;20.83;Dani Merchán;21.04;13;68.21;0.0;FF0000;95.5;6.4;0.0;0.11;0.53;0;2;0.25;0.0;0.0;3.23;2;LB;10.0;31.74;0.0;0.0;0.04;['Spain'];0.0;0.0;2025-06-30;41.54;7.61;2002-02-05;0.04;20.0;0.06;0.46;LAMF;0.0;23.0;0;Spain
18047;42.11;1.65;52.17;0.55;0.0;3.48;0.0;1.28;0.0;0;492;0.0;0.0;191;2;50000;1.28;53.33;63.64;88;2.2;Pablo Nicolás Caballero;48.39;Recreativo Huelva;2.38;12;0.0;0.0;3.11;33.33;0.18;https://cdn5.wyscout.com/photos/team/public/52_120x120.png;22.68;0.0;0.0;Primera Division RFEF;57.75;0.0;0.18;['ARG', 'ESP'];3.8;0;left;19;2.01;12.99;0.37;0.18;13.54;0.18;0;0.0;0.37;2.74;0;0.0;24.14;0.0;100.0;0.0;11.34;0.0;1986-07-21;0.55;0.0;56.76;ARG;0.7;0.01;43.55;0.0;https://cdn5.wyscout.com/photos/players/public/2399_100x130.png;50.0;0.18;0.0;False;Recreativo Huelva;3;80;2.55;5.3;['CF'];0.37;0.0;0.0;2;0.0;0;1.1;7.87;P. Caballero;13.97;0;66.67;0.0;000000;76.92;2.93;0.32;0.0;0.37;0;0;0.0;0.0;0.0;1.46;1;CF;16.667;2.66;0.0;0.0;0.37;['Argentina', 'Spain'];0.0;0.0;2025-06-30;50.0;4.21;1986-07-21;0.0;50.0;0.0;2.56;0;0.0;38.0;0;Argentina
-108989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;18;0.06;0.0;189;0;50000;0.0;0.0;0.0;100;0.0;Andriy Chekotun;0.0;Ibiza;0.0;0;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g39898_120x120.png;0.0;0.0;0.0;Primera Division RFEF;0.0;0.0;0.0;['UKR'];0.0;0;right;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2002-09-02;0.0;0.0;0.0;UKR;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/players/public/g-108989_100x130.png;0.0;0.0;0.0;False;Ibiza;0;74;0.0;0.0;['GK'];0.0;0.0;0.0;0;0.0;0;0.0;0.0;A. Chekotun;30.94;0;0.0;0.0;000000;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.06;0.0;0;GK;0.0;37.83;0.0;100.0;0.0;['Ukraine'];0.0;0.0;2025-06-30;0.0;0.0;2002-09-02;0.0;0.0;0.0;0.0;0;0.0;22.0;0;Ukraine
-209251;41.67;0.73;54.55;0.0;0.73;8.71;1.45;1.45;0.0;CF;124;0.0;0.0;178;0;50000;1.45;50.0;75.0;46;0.73;Alejandro Rodríguez Lorite;50.0;Yeclano;0.73;1;0.73;0.0;0.73;0.0;2.9;https://cdn5.wyscout.com/photos/team/public/2706_120x120.png;15.24;0.0;0.0;Segunda Division RFEF;43.75;0.0;0.0;['ESP'];0.04;0;right;7;8.71;11.61;3.63;0.0;18.15;2.9;0;0.0;0.73;2.9;0;0.0;100.0;0.0;0.0;0.0;2.9;0.0;2002-03-21;0.0;0.0;48.0;ESP;0.03;0.03;61.9;0.0;https://cdn5.wyscout.com/photos/players/public/g-209251_100x130.png;60.0;0.0;50.0;False;Cacereño;0;0;4.14;0.73;['RB', 'RW', 'CF'];5.08;0.0;0.0;0;0.0;0;5.08;7.98;Alex Rodríguez;23.38;26;57.14;0.0;008000;100.0;9.44;0.0;0.73;0.73;0;0;0.0;0.0;0.0;2.9;0;RB;0.0;11.31;50.0;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;42.86;7.98;2002-03-21;0.0;0.0;0.02;0.73;RW;0.0;23.0;23;Spain
